pathwayID,interaction,nextPathwayID
R-HSA-170968,abstraction:NextStepPathway,R-HSA-5654727
R-HSA-75893,abstraction:NextStepPathway,R-HSA-5357956
R-HSA-75893,abstraction:NextStepPathway,R-HSA-5357786
R-HSA-75893,abstraction:NextStepPathway,R-HSA-5357905
R-HSA-75893,abstraction:NextStepPathway,R-HSA-5626978
R-HSA-5654712,abstraction:NextStepPathway,R-HSA-5654733
R-HSA-5654712,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-5654712,abstraction:NextStepPathway,R-HSA-5654720
R-HSA-5687128,abstraction:NextStepPathway,R-HSA-5627123
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9026519
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9032500
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9028335
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9032845
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9028731
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9026527
R-HSA-5625740,abstraction:NextStepPathway,R-HSA-5625886
R-HSA-419812,abstraction:NextStepPathway,R-HSA-418555
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-1251985
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-9018519
R-HSA-3296197,abstraction:NextStepPathway,R-HSA-418594
R-HSA-5668599,abstraction:NextStepPathway,R-HSA-4420097
R-HSA-420092,abstraction:NextStepPathway,R-HSA-416476
R-HSA-420092,abstraction:NextStepPathway,R-HSA-418555
R-HSA-196299,abstraction:NextStepPathway,R-HSA-195253
R-HSA-1912399,abstraction:NextStepPathway,R-HSA-1912420
R-HSA-111997,abstraction:NextStepPathway,R-HSA-111933
R-HSA-111997,abstraction:NextStepPathway,R-HSA-111932
R-HSA-111997,abstraction:NextStepPathway,R-HSA-180024
R-HSA-111997,abstraction:NextStepPathway,R-HSA-111957
R-HSA-111997,abstraction:NextStepPathway,R-HSA-5218920
R-HSA-111997,abstraction:NextStepPathway,R-HSA-5627123
R-HSA-111997,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-9648002,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-5610780,abstraction:NextStepPathway,R-HSA-5632684
R-HSA-9026357,abstraction:NextStepPathway,R-HSA-9026519
R-HSA-9026357,abstraction:NextStepPathway,R-HSA-9028335
R-HSA-9026357,abstraction:NextStepPathway,R-HSA-9028731
R-HSA-9026357,abstraction:NextStepPathway,R-HSA-9026527
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-9027283
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-9027276
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-9027284
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-9027277
R-HSA-198765,abstraction:NextStepPathway,R-HSA-198753
R-HSA-198765,abstraction:NextStepPathway,R-HSA-881907
R-HSA-111885,abstraction:NextStepPathway,R-HSA-202040
R-HSA-190375,abstraction:NextStepPathway,R-HSA-5654221
R-HSA-190375,abstraction:NextStepPathway,R-HSA-5654700
R-HSA-190375,abstraction:NextStepPathway,R-HSA-5654699
R-HSA-5654704,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-8875555,abstraction:NextStepPathway,R-HSA-8875656
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-8849474
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-8875791
R-HSA-5627123,abstraction:NextStepPathway,R-HSA-5627117
R-HSA-5627123,abstraction:NextStepPathway,R-HSA-5687128
R-HSA-5627123,abstraction:NextStepPathway,R-HSA-5625740
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-112043
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-114508
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-111997
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-6811558,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-6811558,abstraction:NextStepPathway,R-HSA-5218920
R-HSA-6811558,abstraction:NextStepPathway,R-HSA-199418
R-HSA-9839394,abstraction:NextStepPathway,R-HSA-9839383
R-HSA-165158,abstraction:NextStepPathway,R-HSA-165160
R-HSA-194138,abstraction:NextStepPathway,R-HSA-177929
R-HSA-5674135,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-5674135,abstraction:NextStepPathway,R-HSA-170968
R-HSA-5674135,abstraction:NextStepPathway,R-HSA-112409
R-HSA-2428928,abstraction:NextStepPathway,R-HSA-112399
R-HSA-187042,abstraction:NextStepPathway,R-HSA-177504
R-HSA-187042,abstraction:NextStepPathway,R-HSA-198203
R-HSA-187042,abstraction:NextStepPathway,R-HSA-187706
R-HSA-187042,abstraction:NextStepPathway,R-HSA-170984
R-HSA-187042,abstraction:NextStepPathway,R-HSA-167021
R-HSA-187042,abstraction:NextStepPathway,R-HSA-198745
R-HSA-187042,abstraction:NextStepPathway,R-HSA-187687
R-HSA-187042,abstraction:NextStepPathway,R-HSA-170968
R-HSA-187042,abstraction:NextStepPathway,R-HSA-167044
R-HSA-444473,abstraction:NextStepPathway,R-HSA-418594
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-8964616
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-112043
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-8964315
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-114508
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-426048
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-418217
R-HSA-4086398,abstraction:NextStepPathway,R-HSA-1489509
R-HSA-5654699,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-418555,abstraction:NextStepPathway,R-HSA-9634597
R-HSA-418555,abstraction:NextStepPathway,R-HSA-8964616
R-HSA-418555,abstraction:NextStepPathway,R-HSA-180024
R-HSA-418555,abstraction:NextStepPathway,R-HSA-8964315
R-HSA-418555,abstraction:NextStepPathway,R-HSA-418594
R-HSA-418555,abstraction:NextStepPathway,R-HSA-392451
R-HSA-418555,abstraction:NextStepPathway,R-HSA-418597
R-HSA-418555,abstraction:NextStepPathway,R-HSA-163615
R-HSA-418555,abstraction:NextStepPathway,R-HSA-418217
R-HSA-418555,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-5654689,abstraction:NextStepPathway,R-HSA-5654695
R-HSA-5654689,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-5654689,abstraction:NextStepPathway,R-HSA-5654710
R-HSA-5654689,abstraction:NextStepPathway,R-HSA-5654720
R-HSA-5654689,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-198323,abstraction:NextStepPathway,R-HSA-8948751
R-HSA-5654219,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-5654219,abstraction:NextStepPathway,R-HSA-1489509
R-HSA-112411,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-112411,abstraction:NextStepPathway,R-HSA-170968
R-HSA-112411,abstraction:NextStepPathway,R-HSA-112409
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-201681
R-HSA-201688,abstraction:NextStepPathway,R-HSA-201681
R-HSA-375280,abstraction:NextStepPathway,R-HSA-418555
R-HSA-74751,abstraction:NextStepPathway,R-HSA-171007
R-HSA-74751,abstraction:NextStepPathway,R-HSA-179812
R-HSA-74751,abstraction:NextStepPathway,R-HSA-180336
R-HSA-74751,abstraction:NextStepPathway,R-HSA-112412
R-HSA-74751,abstraction:NextStepPathway,R-HSA-2428933
R-HSA-74751,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-74751,abstraction:NextStepPathway,R-HSA-74749
R-HSA-74751,abstraction:NextStepPathway,R-HSA-167044
R-HSA-8847993,abstraction:NextStepPathway,R-HSA-8849471
R-HSA-8847993,abstraction:NextStepPathway,R-HSA-8849472
R-HSA-8847993,abstraction:NextStepPathway,R-HSA-8849468
R-HSA-8847993,abstraction:NextStepPathway,R-HSA-8849474
R-HSA-8847993,abstraction:NextStepPathway,R-HSA-8849469
R-HSA-8847993,abstraction:NextStepPathway,R-HSA-8849470
R-HSA-1250342,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-1250342,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5675221
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654732
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654733
R-HSA-112409,abstraction:NextStepPathway,R-HSA-198753
R-HSA-112409,abstraction:NextStepPathway,R-HSA-9634638
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-112409,abstraction:NextStepPathway,R-HSA-881907
R-HSA-112409,abstraction:NextStepPathway,R-HSA-170968
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654726
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654727
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1306955
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-8863795
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1963642
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-6785631
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1251932
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1236394
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1963640
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1250196
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-1358803
R-HSA-1227986,abstraction:NextStepPathway,R-HSA-8847993
R-HSA-167044,abstraction:NextStepPathway,R-HSA-171007
R-HSA-375276,abstraction:NextStepPathway,R-HSA-416476
R-HSA-375276,abstraction:NextStepPathway,R-HSA-418594
R-HSA-375276,abstraction:NextStepPathway,R-HSA-418555
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-2173788
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-2173796
R-HSA-8851805,abstraction:NextStepPathway,R-HSA-5673001
