P27361	Q13573	0.75
P27361	P51668	0.75
P27361	P61812	0.2
P27361	P36873	0.16666666666666666
P27361	P62136	0.16666666666666666
P27361	Q9P2M7	0.2
P27361	P61586	0.2
P27361	Q9GZN2	1.0
P27361	P67809	0.75
P27361	P36897	0.14285714285714285
P27361	Q9UPN9	0.75
P27361	P28482	1.0
P27361	P49336	0.75
P27361	Q9NS15	0.2
P27361	Q9UN42	0.75
P27361	Q15329	0.75
P27361	Q16254	0.75
P27361	Q13145	0.16666666666666666
P27361	P61077	0.75
P27361	Q9Y624	0.2
P27361	P62987	0.5714285714285714
P27361	Q8TEW0	0.2
P27361	Q15843	0.2
P27361	Q14767	0.2
P27361	Q96PU5	0.5
P27361	P62979	0.5714285714285714
P27361	Q15796	0.6666666666666666
P27361	Q9Y3F4	0.16666666666666666
P27361	P53708	0.2
P27361	P61081	0.2
P27361	Q05513	0.2
P27361	Q9GZV5	1.0
P27361	P42772	0.75
P27361	Q93008	0.75
P27361	P37173	0.14285714285714285
P27361	Q9NYA4	0.16666666666666666
P27361	Q14186	0.75
P27361	Q6ZNA4	1.0
P27361	P35813	0.75
P27361	Q14188	0.75
P27361	Q9UNE7	0.16666666666666666
P27361	Q13547	1.0
P27361	P50750	0.75
P27361	P28749	0.75
P27361	Q13485	0.8
P27361	Q09472	0.75
P62140	Q15583	0.16666666666666666
P62140	Q9Y5K5	1.0
P62140	Q9HCE7	0.75
P62140	P84022	0.5
P62140	Q9Y618	0.2
P62140	Q03167	0.6666666666666666
P62140	Q9HAU4	0.6
P62140	P62942	0.5
P62140	Q8N2S1	0.6666666666666666
P62140	Q9NPB6	0.25
P62140	Q969W9	1.0
P62140	Q6ZSZ5	0.25
P62140	Q9Y4E8	1.0
P62140	Q14766	0.6666666666666666
P62140	Q13573	0.2
P62140	Q9P2M7	0.25
P62140	Q9GZN2	0.16666666666666666
P62140	P67809	0.2
P62140	Q9UPN9	0.2
P62140	Q9NS15	0.6666666666666666
P62140	Q9UN42	0.2
P62140	Q15329	0.2
P62140	Q16254	0.2
P62140	Q13145	1.0
P62140	Q9Y624	0.25
P62140	P62987	0.42857142857142855
P62140	Q8TEW0	0.25
P62140	Q15843	0.6666666666666666
P62140	Q14767	0.6666666666666666
P62140	Q96PU5	0.6
P62140	P62979	0.42857142857142855
P62140	Q15796	0.5
P62140	Q9Y3F4	1.0
P62140	Q05513	0.25
P62140	Q9GZV5	0.16666666666666666
P62140	Q93008	0.2
P62140	Q9NYA4	1.0
P62140	Q14186	0.2
P62140	Q6ZNA4	0.16666666666666666
P62140	Q14188	0.2
P62140	Q9UNE7	1.0
P62140	Q13547	0.16666666666666666
P62140	Q13485	0.3333333333333333
P62140	Q09472	0.2
O75909	Q15583	0.75
O75909	Q9Y5K5	0.2
O75909	Q9HCE7	0.16666666666666666
O75909	P84022	0.5
O75909	Q9Y618	0.5
O75909	Q03167	0.25
O75909	Q9HAU4	0.3333333333333333
O75909	P62942	0.2
O75909	Q8N2S1	0.25
O75909	Q9NPB6	0.25
O75909	Q969W9	0.2
O75909	Q6ZSZ5	0.25
O75909	Q9Y4E8	0.2
O75909	P27361	0.75
O75909	P62140	0.2
O75909	Q14766	0.25
O75909	P09958	0.75
O75909	Q13573	0.5
O75909	P51668	0.5
O75909	P61812	0.25
O75909	P22681	0.25
O75909	P36873	0.2
O75909	P62136	0.2
O75909	P0CG48	0.42857142857142855
O75909	P08123	1.0
O75909	Q9P2M7	0.25
O75909	P06756	0.25
O75909	P61586	0.25
O75909	Q9GZN2	0.75
O75909	P24863	1.0
O75909	P67809	1.0
O75909	P36897	0.16666666666666666
O75909	Q9UPN9	0.5
O75909	P28482	0.75
O75909	P01137	0.16666666666666666
O75909	P09874	0.5
O75909	P18084	0.25
O75909	P49336	1.0
O75909	Q9NS15	0.25
O75909	Q9UN42	0.5
O75909	P12757	0.5
O75909	Q15329	1.0
O75909	P05556	0.25
O75909	P18564	0.25
O75909	P08047	1.0
O75909	Q16254	1.0
O75909	P05121	1.0
O75909	Q13145	0.2
O75909	P61077	0.5
O75909	Q9Y624	0.25
O75909	P62987	0.42857142857142855
O75909	P12755	0.5
O75909	Q8TEW0	0.25
O75909	Q15843	0.25
O75909	Q14767	0.25
O75909	Q96PU5	0.3333333333333333
O75909	P26012	0.25
O75909	P62979	0.42857142857142855
O75909	Q15796	0.5
O75909	Q9Y3F4	0.2
O75909	P53708	0.25
O75909	P0CG47	0.42857142857142855
O75909	P61081	0.25
O75909	Q05513	0.25
O75909	Q9GZV5	0.75
O75909	P42772	1.0
O75909	Q93008	0.5
O75909	P01106	1.0
O75909	P37173	0.16666666666666666
O75909	P10600	0.25
O75909	P05106	0.25
O75909	Q9NYA4	0.2
O75909	Q14186	1.0
O75909	Q6ZNA4	0.75
O75909	P35813	0.5
O75909	Q14188	1.0
O75909	Q9UNE7	0.2
O75909	Q13547	0.75
O75909	P17275	1.0
O75909	P50750	1.0
O75909	P28749	1.0
O75909	Q13485	0.6
O75909	Q09472	1.0
Q14766	Q15583	0.2
Q14766	Q9Y5K5	0.6666666666666666
Q14766	Q9HCE7	0.5
Q14766	Q9Y618	0.25
Q14766	Q9HAU4	0.4
Q14766	Q8N2S1	1.0
Q14766	Q9NPB6	0.3333333333333333
Q14766	Q969W9	0.6666666666666666
Q14766	Q6ZSZ5	0.3333333333333333
Q14766	Q9Y4E8	0.6666666666666666
Q14766	Q9P2M7	0.3333333333333333
Q14766	Q9GZN2	0.2
