pathway,score
R-HSA-9686114,2.3227829476123945
R-HSA-5669034,1.887054378050957
R-HSA-977606,1.2370708344058117
R-HSA-844456,2.1337267113923453
R-HSA-9948011,3.3641756327706194
R-HSA-2025928,2.4099331233312946
R-HSA-8983711,2.3641756327706194
R-HSA-8851680,2.2849943867229947
R-HSA-1169408,1.4610856457786758
R-HSA-1236977,2.2849943867229947
R-HSA-8941413,3.063145637106638
R-HSA-2562578,2.4099331233312946
R-HSA-877312,2.218047597092381
R-HSA-168179,1.3034777924170078
R-HSA-450321,2.1089031276673134
R-HSA-174577,2.586024382386976
R-HSA-9008059,2.0419563380367003
R-HSA-1168372,1.5253265420333642
R-HSA-1266695,1.9662356240985819
R-HSA-6799990,2.586024382386976
R-HSA-879415,2.2502322804637824
R-HSA-2855086,2.6652056284346006
R-HSA-168898,1.1311795223784655
R-HSA-1606322,2.0419563380367003
R-HSA-975155,1.3513384080654471
R-HSA-844615,2.8870543780509568
R-HSA-2871809,1.3072707814341469
R-HSA-9909620,2.4099331233312946
R-HSA-918233,2.1089031276673134
R-HSA-166662,2.218047597092381
R-HSA-5607764,1.4347567070563267
R-HSA-8984722,2.2849943867229947
R-HSA-983169,0.7878342825648266
R-HSA-1236975,1.359854258987977
R-HSA-388841,0.97678580643189
R-HSA-202427,1.9017776348716633
R-HSA-5660668,2.586024382386976
R-HSA-9706369,2.188084373714938
R-HSA-2029485,1.3072707814341469
R-HSA-2454202,1.0524217717148652
R-HSA-450294,1.5648350833170377
R-HSA-3134973,2.6652056284346006
R-HSA-1280215,0.46930597602536683
R-HSA-9645135,2.5190775927563624
R-HSA-3248023,3.3641756327706194
R-HSA-9645460,2.3227829476123945
R-HSA-198753,2.021752951948413
R-HSA-9909505,2.0854220318177905
R-HSA-975163,2.188084373714938
R-HSA-5668541,1.4147856261257066
R-HSA-937072,2.160055650114695
R-HSA-9014826,2.5190775927563624
R-HSA-6803157,1.3864520274817718
R-HSA-9013957,2.586024382386976
R-HSA-8983432,2.218047597092381
R-HSA-450302,2.0854220318177905
R-HSA-937039,2.3641756327706194
R-HSA-168181,1.3347918550854097
R-HSA-1236974,1.4347567070563267
R-HSA-9927354,2.3227829476123945
R-HSA-166786,1.3267491348299958
R-HSA-1236973,2.461085645778676
R-HSA-9732724,2.461085645778676
R-HSA-168928,1.4296771815270517
R-HSA-5607761,1.6920777748349018
R-HSA-9012546,2.4099331233312946
R-HSA-6803544,2.762115641442657
R-HSA-392517,2.160055650114695
R-HSA-1169091,1.631781872947651
R-HSA-9931269,1.6238129432763755
R-HSA-9020591,1.7014178010890453
R-HSA-9705462,1.9662356240985819
R-HSA-5676594,2.1337267113923453
R-HSA-166020,3.063145637106638
R-HSA-1169092,2.586024382386976
R-HSA-9007892,2.762115641442657
R-HSA-168249,0.2756851625882232
R-HSA-449147,0.7042594327007692
R-HSA-199920,2.5190775927563624
R-HSA-168927,2.0854220318177905
R-HSA-9909649,1.5190775927563627
R-HSA-202670,2.2502322804637824
R-HSA-2871837,1.1851986854774499
R-HSA-202430,1.9492022847998014
R-HSA-1170546,2.188084373714938
R-HSA-3134963,2.5190775927563624
R-HSA-9020956,2.3227829476123945
R-HSA-2424491,1.887054378050957
R-HSA-983695,1.3864520274817718
R-HSA-9013973,2.2502322804637824
R-HSA-1461973,1.6739795527421057
R-HSA-1679131,2.2502322804637824
R-HSA-9960525,2.6652056284346006
R-HSA-937042,2.3641756327706194
R-HSA-9706374,2.586024382386976
R-HSA-166665,2.461085645778676
R-HSA-622312,1.9662356240985819
R-HSA-2029482,1.188084373714938
R-HSA-5621575,2.021752951948413
R-HSA-9607240,1.7731110257441203
R-HSA-9909648,1.1493317847229214
R-HSA-1834941,2.160055650114695
R-HSA-166663,1.299717643543701
R-HSA-9909615,1.4296771815270517
R-HSA-9970672,1.7959739087036244
R-HSA-933543,2.2502322804637824
R-HSA-9931295,2.1337267113923453
R-HSA-9833482,1.5717839432723655
R-HSA-198933,1.0139276144364566
R-HSA-448424,1.5068431363393509
R-HSA-9020933,2.4099331233312946
R-HSA-913531,0.9108572927235817
R-HSA-9927353,2.6652056284346006
R-HSA-975144,2.3641756327706194
R-HSA-448706,2.4099331233312946
R-HSA-3134975,2.188084373714938
R-HSA-6783589,1.9170176014284002
R-HSA-6783783,1.7109631189952756
R-HSA-5676590,1.7014178010890453
R-HSA-9680350,1.8728139389363467
R-HSA-912526,1.932811868611632
R-HSA-166016,1.2028076305356445
R-HSA-9020558,2.2849943867229947
R-HSA-1834949,1.5579956587867323
R-HSA-9014843,2.762115641442657
R-HSA-202433,1.751391776050884
R-HSA-9929491,1.7014178010890453
R-HSA-975871,1.3729495570781245
R-HSA-1169410,1.1682759803613858
R-HSA-1280218,0.3796483194268268
R-HSA-181438,1.3034777924170078
R-HSA-6798695,0.6847477361585006
R-HSA-9948001,2.586024382386976
R-HSA-168638,1.8456616928927319
R-HSA-844623,2.6652056284346006
R-HSA-168643,1.608300777098128
R-HSA-445989,1.7109631189952756
R-HSA-168256,0.00037568729151009415
R-HSA-1462054,2.3641756327706194
R-HSA-168176,1.3729495570781245
R-HSA-983168,0.8928839217116809
R-HSA-512988,1.720722956284432
R-HSA-9929356,1.720722956284432
R-HSA-8854691,1.9662356240985819
R-HSA-9860276,2.586024382386976
R-HSA-5684264,2.160055650114695
R-HSA-2871796,1.299717643543701
R-HSA-1059683,2.188084373714938
R-HSA-2029481,1.359854258987977
R-HSA-168142,1.3729495570781245
R-HSA-2172127,1.7109631189952756
R-HSA-1810476,2.1337267113923453
R-HSA-3249367,2.8870543780509568
R-HSA-937041,2.0024477967530268
R-HSA-173736,2.762115641442657
R-HSA-9824878,2.218047597092381
R-HSA-446652,1.2118872883875629
R-HSA-166658,1.1851986854774499
R-HSA-2730905,1.3685404381730695
R-HSA-983705,1.1519880283666617
R-HSA-451927,1.7109631189952756
R-HSA-937061,1.3227829476123945
R-HSA-909733,1.4610856457786758
R-HSA-8950505,1.7959739087036244
R-HSA-9912633,2.0854220318177905
