pathway,score
R-HSA-74259,2.044539760392411
R-HSA-9018677,2.1151208346781183
R-HSA-389887,2.391327246617067
R-HSA-75896,2.86844850133673
R-HSA-9026403,3.345569756056392
R-HSA-8853383,2.74350976472843
R-HSA-177162,3.044539760392411
R-HSA-196783,2.5004717160421355
R-HSA-1483226,2.646599751720373
R-HSA-5263617,3.345569756056392
R-HSA-5652227,3.044539760392411
R-HSA-9845614,2.2663885100087673
R-HSA-193775,2.2316264037495555
R-HSA-434313,2.86844850133673
R-HSA-5652084,2.5004717160421355
R-HSA-71384,2.2663885100087673
R-HSA-1855191,2.74350976472843
R-HSA-5423646,2.066816155103563
R-HSA-2408552,3.345569756056392
R-HSA-156588,1.9142059918974048
R-HSA-8877627,3.345569756056392
R-HSA-2142712,2.5004717160421355
R-HSA-9018678,2.066816155103563
R-HSA-71288,2.345569756056392
R-HSA-2408550,2.74350976472843
R-HSA-2393930,2.345569756056392
R-HSA-8963693,2.2663885100087673
R-HSA-1483076,3.345569756056392
R-HSA-71737,2.86844850133673
R-HSA-8964208,2.5674185056727485
R-HSA-209776,2.003147075234186
R-HSA-70263,1.9305964080855742
R-HSA-9018676,2.74350976472843
R-HSA-8849175,2.86844850133673
R-HSA-192105,1.8270558161785047
R-HSA-6807047,2.345569756056392
R-HSA-2142688,2.391327246617067
R-HSA-193993,2.5674185056727485
R-HSA-9026766,3.345569756056392
R-HSA-8963691,2.304177070898167
R-HSA-211935,2.1414497734004674
R-HSA-211958,2.2663885100087673
R-HSA-389599,2.5674185056727485
R-HSA-211981,1.965358514344786
R-HSA-9018683,2.74350976472843
R-HSA-1483166,1.7545051490298929
R-HSA-73621,2.2663885100087673
R-HSA-217271,2.86844850133673
R-HSA-2046105,2.4424797690644486
R-HSA-1483148,2.4424797690644486
R-HSA-77108,2.74350976472843
R-HSA-9033807,2.86844850133673
R-HSA-177135,2.5674185056727485
R-HSA-9025094,2.74350976472843
R-HSA-5662702,2.646599751720373
R-HSA-964975,2.86844850133673
R-HSA-5661270,2.646599751720373
R-HSA-8963684,2.646599751720373
R-HSA-74217,2.2316264037495555
R-HSA-75876,1.965358514344786
R-HSA-9856872,2.391327246617067
R-HSA-211994,3.345569756056392
R-HSA-8964539,2.169478497000711
R-HSA-390247,2.304177070898167
R-HSA-2142700,2.5674185056727485
R-HSA-6798163,2.4424797690644486
R-HSA-1614603,3.044539760392411
R-HSA-75109,2.199441720378154
R-HSA-77310,2.646599751720373
R-HSA-1482839,1.883171758157436
R-HSA-77350,2.646599751720373
R-HSA-156590,1.7773680319893972
R-HSA-9027604,3.044539760392411
R-HSA-9969901,2.74350976472843
R-HSA-9020265,2.86844850133673
R-HSA-1237112,2.5674185056727485
R-HSA-193807,2.199441720378154
R-HSA-9673163,3.345569756056392
R-HSA-173599,2.646599751720373
R-HSA-73843,2.86844850133673
R-HSA-1482925,2.090297250953086
R-HSA-77111,2.4424797690644486
R-HSA-9840309,2.066816155103563
R-HSA-77305,2.86844850133673
R-HSA-209931,2.646599751720373
R-HSA-196819,2.646599751720373
R-HSA-193368,1.9838419200387993
R-HSA-70350,2.646599751720373
R-HSA-211979,2.2663885100087673
R-HSA-159424,2.391327246617067
R-HSA-77286,2.304177070898167
R-HSA-9640463,2.74350976472843
R-HSA-211957,3.345569756056392
R-HSA-2142816,2.391327246617067
R-HSA-880009,2.86844850133673
R-HSA-9018679,2.5674185056727485
R-HSA-70370,2.5674185056727485
R-HSA-9026395,3.044539760392411
R-HSA-1855229,1.814090839014137
R-HSA-1475029,2.2663885100087673
R-HSA-2142789,2.2316264037495555
R-HSA-71240,2.199441720378154
R-HSA-6814848,2.5004717160421355
R-HSA-8956319,1.765786159439582
R-HSA-1855196,1.814090839014137
R-HSA-1482798,2.5674185056727485
R-HSA-9018682,2.4424797690644486
R-HSA-77348,2.646599751720373
R-HSA-8964540,3.044539760392411
R-HSA-1483115,2.391327246617067
R-HSA-209968,2.199441720378154
R-HSA-9023661,2.74350976472843
R-HSA-196807,1.883171758157436
R-HSA-73614,2.304177070898167
R-HSA-70688,2.86844850133673
R-HSA-1483101,3.044539760392411
R-HSA-141334,3.044539760392411
R-HSA-70921,2.391327246617067
R-HSA-174403,2.2316264037495555
R-HSA-8956321,1.9838419200387993
R-HSA-1483213,2.2316264037495555
R-HSA-351143,3.044539760392411
R-HSA-211999,2.304177070898167
R-HSA-2046106,2.2316264037495555
R-HSA-2142670,2.4424797690644486
R-HSA-8850843,2.4424797690644486
R-HSA-1855167,2.345569756056392
R-HSA-9026286,3.044539760392411
R-HSA-140180,3.345569756056392
R-HSA-177128,2.4424797690644486
R-HSA-1855204,1.9305964080855742
R-HSA-350864,2.86844850133673
R-HSA-8848584,2.5004717160421355
R-HSA-71032,2.646599751720373
R-HSA-1482922,2.1151208346781183
R-HSA-9018681,2.74350976472843
